scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	isolation_source	collection_date	geo_loc_name	depth	dev_stage	env_broad_scale	lat_lon	rna_seq_library	biosamplemodel	sample_name	collected_by	env_biome	host_tissue_sampled
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397529	SRX952004	SRR1817182	SRA244079	SRS872185	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_4.3	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_4.3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	11845586	1776837900	1032645297									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817182/SRR1817182.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817182/SRR1817182	gs://sra-pub-zq-102/SRR1817182/SRR1817182.zq.1	3	J1/J2	Foragers leaving nest 4	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397528	SRX952003	SRR1817181	SRA244079	SRS872186	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_4.2	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_4.2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	13168278	1975241700	1144130044									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817181/SRR1817181.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817181/SRR1817181	gs://sra-pub-zq-102/SRR1817181/SRR1817181.zq.1	2	J1/J2	Foragers leaving nest 4	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397527	SRX952002	SRR1817180	SRA244079	SRS872187	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_4.1	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_4.1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	8800214	1320032100	761409541									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817180/SRR1817180.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817180/SRR1817180	gs://sra-pub-zq-102/SRR1817180/SRR1817180.zq.1	1	J1/J2	Foragers leaving nest 4	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397526	SRX952001	SRR1817179	SRA244079	SRS872188	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_3.3	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_3.3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	11079521	1661928150	959780168									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817179/SRR1817179.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817179/SRR1817179	gs://sra-pub-zq-104/SRR1817179/SRR1817179.zq.1	3	J1/J2	Foragers leaving nest 3	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397525	SRX952000	SRR1817178	SRA244079	SRS872190	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_3.2	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_3.2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	8437066	1265559900	726990534									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817178/SRR1817178.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817178/SRR1817178	gs://sra-pub-zq-107/SRR1817178/SRR1817178.zq.1	2	J1/J2	Foragers leaving nest 3	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397524	SRX951999	SRR1817177	SRA244079	SRS872189	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_3.1	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_3.1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	11677935	1751690250	1013895206									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817177/SRR1817177.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817177/SRR1817177	gs://sra-pub-zq-102/SRR1817177/SRR1817177.zq.1	1	J1/J2	Foragers leaving nest 3	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397523	SRX951998	SRR1817176	SRA244079	SRS872191	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_2.3	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_2.3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	10005571	1500835650	866890536									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817176/SRR1817176.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817176/SRR1817176	gs://sra-pub-zq-103/SRR1817176/SRR1817176.zq.1	3	J1/J2	Foragers leaving nest 2	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397522	SRX951997	SRR1817175	SRA244079	SRS872192	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_2.2	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_2.2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	8310415	1246562250	720898057									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817175/SRR1817175.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817175/SRR1817175	gs://sra-pub-zq-104/SRR1817175/SRR1817175.noqual.1	2	J1/J2	Foragers leaving nest 2	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397521	SRX951996	SRR1817174	SRA244079	SRS872193	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_2.1	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_2.1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	10320365	1548054750	883979914									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817174/SRR1817174.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817174/SRR1817174	gs://sra-pub-zq-103/SRR1817174/SRR1817174.noqual.1	1	J1/J2	Foragers leaving nest 2	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397520	SRX951995	SRR1814138	SRA244079	SRS872178	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_1.3	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_1.3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	11791509	1768726350	1022725344									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/814/SRR1814138/SRR1814138.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1814138/SRR1814138	gs://sra-pub-zq-107/SRR1814138/SRR1814138.zq.1	3	J1/J2	Foragers leaving nest 1	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397519	SRX951994	SRR1814129	SRA244079	SRS872194	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_1.2	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_1.2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	12398422	1859763300	1073473749									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/814/SRR1814129/SRR1814129.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1814129/SRR1814129	gs://sra-pub-zq-102/SRR1814129/SRR1814129.zq.1	2	J1/J2	Foragers leaving nest 1	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397518	SRX951993	SRR1910415	SRA244079	SRS872195	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_1.1	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_1.1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	8895231	1334284650	739262368									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/910/SRR1910415/SRR1910415.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1910415/SRR1910415	gs://sra-pub-zq-104/SRR1910415/SRR1910415.zq.1	1	J1/J2	Foragers leaving nest 1	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus				female						no		PRJDB3493	SAMD00025422	DRX026921	DRR029903	DRA003028	DRS019000	DRP002512	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 sequencing of SAMD00025422		Pogonomyrmex barbatus (2)	Virgin reproductive female. TX, USA		single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	33990149	2719211920	1574291547			80	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003028		144034	2015-02-16 09:49:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029903/DRR029903.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029903/DRR029903	gs://sra-pub-zq-102/DRR029903/DRR029903.zq.1												P.BARBAT.02			
Pogonomyrmex barbatus				female						no		PRJDB3493	SAMD00025421	DRX026920	DRR029902	DRA003028	DRS018999	DRP002512	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 sequencing of SAMD00025421		Pogonomyrmex barbatus (1)	Virgin reproductive female. NM, USA		single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	35474085	2837926800	1610699680			80	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003028		144034	2015-02-16 09:49:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029902/DRR029902.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029902/DRR029902	gs://sra-pub-zq-102/DRR029902/DRR029902.zq.1												P.BARBAT.01			
Pogonomyrmex barbatus				female						no		PRJDB3493	SAMD00025420	DRX026919	DRR029901	DRA003028	DRS018998	DRP002512	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 sequencing of SAMD00025420		Lineage J2, P. barbatus (2)	Virgin reproductive female. AZ, USA		single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	37880109	2799060930	1797399989			80	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003028		144034	2015-02-16 09:49:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029901/DRR029901.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029901/DRR029901	gs://sra-pub-zq-103/DRR029901/DRR029901.zq.1												LINEAGE.J2.2.P.BARBAT			
Pogonomyrmex barbatus				female						no		PRJDB3493	SAMD00025419	DRX026918	DRR029900	DRA003028	DRS018997	DRP002512	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 sequencing of SAMD00025419		Lineage J2, P. barbatus (1)	Virgin reproductive female. NM, USA		single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	30070835	2405666800	1322730777			80	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003028		144034	2015-02-16 09:49:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029900/DRR029900.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029900/DRR029900	gs://sra-pub-zq-103/DRR029900/DRR029900.zq.1												LINEAGE.J2.1.P.BARBAT			
Pogonomyrmex barbatus				female						no		PRJDB3493	SAMD00025418	DRX026917	DRR029899	DRA003028	DRS018996	DRP002512	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 sequencing of SAMD00025418		Lineage J1, P. barbatus (1)	Virgin reproductive female. AZ, USA		single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	30786537	2462922960	1339288492			80	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003028		144034	2015-02-16 09:49:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029899/DRR029899.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029899/DRR029899	gs://sra-pub-zq-104/DRR029899/DRR029899.zq.1												LINEAGE.J1.P.BARBAT			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025288	DRX026890	DRR029872	DRA003026	DRS018867	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025288		Pogonomyrmex barbatus. Worker. Pupa.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11953983	2093610316	1258975828	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029872/DRR029872.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029872/DRR029872	gs://sra-pub-zq-103/DRR029872/DRR029872.zq.1							pupa					P.BARBAT.16.WORK.AD			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025287	DRX026889	DRR029871	DRA003026	DRS018866	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025287		Pogonomyrmex barbatus. Worker. Pupa.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13150747	2310565588	1388042249	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029871/DRR029871.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029871/DRR029871	gs://sra-pub-zq-103/DRR029871/DRR029871.zq.1							pupa					P.BARBAT.15.WORK.AD			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025286	DRX026888	DRR029870	DRA003026	DRS018865	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025286		Pogonomyrmex barbatus. Worker. Adult.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	10213283	1799479001	1071040571	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029870/DRR029870.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029870/DRR029870	gs://sra-pub-zq-103/DRR029870/DRR029870.zq.1							adult					P.BARBAT.14.WORK.AD			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025285	DRX026887	DRR029869	DRA003026	DRS018864	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025285		Pogonomyrmex barbatus. Worker. Adult.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	27757126	4903820769	2811197102	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029869/DRR029869.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029869/DRR029869	gs://sra-pub-zq-102/DRR029869/DRR029869.zq.1							adult					P.BARBAT.13.WORK.AD			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025284	DRX026886	DRR029868	DRA003026	DRS018863	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025284		Pogonomyrmex barbatus. Gyne. Pupa.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	10614369	1861750834	1121212849	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029868/DRR029868.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029868/DRR029868	gs://sra-pub-zq-104/DRR029868/DRR029868.zq.1							pupa					P.BARBAT.12.GYNE.PU			
Pogonomyrmex barbatus										no		PRJDB3493	SAMD00025283	DRX026885	DRR029867	DRA003026	DRS018862	DRP002507	Pogonomyrmex barbatus gene expression across developmental stages	Illumina HiSeq 2000 paired end sequencing of SAMD00025283		Pogonomyrmex barbatus. Gyne. Pupa.			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	9788142	1712675236	1036084538	100		100	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA003026		144034	2015-02-13 10:27:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/029/DRR029867/DRR029867.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR029867/DRR029867	gs://sra-pub-zq-102/DRR029867/DRR029867.noqual.1							pupa					P.BARBAT.11.GYNE.PU			
